CrR,NiR,CuR,AsR,CdR,PbR,MR,SandR,SiltR,ClayR,FeR,RI,Long,Lat,Source,num_brick_field,num_industry,hydro_dist_brick,hydro_dist_ind,LULC_2017,LULC_2018,LULC_2019,LULC_2020,LULC_2021,LULC_2022,CVA_Magnitude,CVA_Direction
61.30442552457264,27.832332554612186,70.14524686145651,17.334673699840923,1.628684201038266,42.770773760024426,31.594207382210847,57.60228807813691,23.146702041116637,18.100034436122694,29118.106865504342,126.75407904218477,90.13903953383111,23.70188067778547,River_Interpolated,1,1,4357.1779858068685,12718.128056046613,1,1,1,1,1,1,0.0,0.0
61.54482972912178,26.257757465655306,74.56570482762653,17.401501396123717,1.4902303958462246,44.778177801352086,31.808516244734925,59.49890246218964,21.628495982732474,17.043262785272272,31473.04705514201,130.89020718382108,90.20171158643294,23.66029185025246,River_Interpolated,1,1,5786.365979611038,8247.88798723649,1,1,1,1,1,1,0.0,0.0
66.91962425281076,28.508249307003204,58.83594480027307,16.43565665418036,2.053839541306462,41.15485144503191,31.229372617100363,46.383971500655214,33.05177001759199,19.650987848615273,28082.67323314386,122.44476117763713,90.13788428862186,23.75964293824799,River_Interpolated,1,1,838.9912097274918,10714.512646406276,5,5,5,5,5,5,0.0,0.0
61.683383212019386,28.4610169070834,64.21848871189707,17.8230176271692,1.882327706779602,42.61179356970458,31.501647910109398,53.43239246230447,28.860088569749955,18.274027697602513,26606.965559683857,125.39069670628304,90.20459969945607,23.740581392295358,River_Interpolated,1,1,318.6887195995491,4835.69087618305,5,7,5,5,5,5,0.0,0.0
66.97545836942464,29.390322992832285,56.91939369112392,16.052244250045398,2.0960368027309526,39.40363000379468,31.053241131868447,45.61838085988883,32.77117315929641,20.649921781145522,27113.38983110672,119.17989585796883,90.18553815350344,23.78563595545612,River_Interpolated,1,1,3432.61015846542,5273.103924634901,5,5,5,5,5,5,0.0,0.0
47.41179737589367,46.775524726050996,95.85749048681329,12.07389382552206,8.782003414411548,108.12747786690662,37.24125440364922,20.20991184032955,29.0283648837668,52.11322421206589,37380.96650980203,249.5173600473622,90.48344701183886,23.69870375346003,River_Interpolated,1,1,6451.792386616296,2459.4524288955054,1,1,11,1,1,11,10.0,10.0
55.861402017413496,49.205148573726596,104.37456854475631,14.15243856542657,8.576800464669747,110.68444469440503,34.834970002293545,13.304129322002076,32.688360783078636,50.94232341925654,32131.03398984822,260.0736343367164,90.48373582314117,23.625634493974946,River_Interpolated,1,1,2666.5169228789828,1503.849227815076,2,11,11,2,11,11,9.0,9.0
84.05482272263042,22.07316617804002,44.914720532235854,10.65543781444175,2.5736109403687792,44.17716617575858,31.47525864978792,26.432959732708333,43.95320703852725,29.141449170174873,28229.965547965676,123.98695515548341,90.13817309992417,23.937839511774843,River_Interpolated,1,1,1045.3767263527536,2419.3232524819828,5,5,5,5,5,5,0.0,0.0
84.30976611381446,21.820085639156424,44.4947100644068,10.639491603909898,2.6153228671298674,43.24165561331554,31.281500740535975,24.851544095745194,45.85742581076451,28.647061206285922,28991.298524970563,122.47766970425879,90.17514094662019,23.87921081740539,River_Interpolated,1,1,1265.5285457072869,3770.7965007409243,5,5,5,5,5,1,4.0,-4.0
28.536815767292637,32.77965309336888,66.60202136200606,9.737008965146392,2.386428143529962,92.43083196260908,34.643295920225945,18.168944783327987,43.88299108451313,36.948981254616825,38846.91785438302,192.1723535166804,90.41615397840003,24.007443035632175,River_Interpolated,1,1,11857.651801684851,2220.1140173423523,7,7,7,7,7,7,0.0,0.0
23.590795494625688,28.811754717618943,70.34684086187376,11.310985089620118,3.993965588717635,87.17817606428402,35.94760096873351,17.018270975057,48.97360920869754,33.872844814762004,36753.83110737198,186.94152547075294,90.47449386146718,23.962677283773726,River_Interpolated,1,1,11235.22641071376,8022.857969576677,4,5,5,5,5,5,1.0,1.0
21.698057316439527,39.16268966101825,73.49051643190707,11.594829509184052,2.4815599214830497,105.73103160605042,34.75122352099376,15.895848150507286,48.80607198308144,34.71785373962685,44670.15558897941,215.81165537578374,90.35665885012364,23.923398946659216,River_Interpolated,1,1,2174.4252114064534,3065.967424810642,1,1,5,5,5,1,0.0,0.0
39.68766781597807,33.23930828548192,65.30116791967819,10.42660954200008,2.6067638055044555,92.84017369473494,33.806530834010914,16.394393620702882,48.47790549789349,34.31342526532141,40978.44844279316,196.43381179593712,90.32979939900856,23.93639545526328,River_Interpolated,1,1,2230.5408536944574,1967.906565363305,4,4,5,1,4,4,0.0,0.0
28.17673952893676,23.30637173481549,64.40801067828859,11.174434243483585,4.6056240364799015,59.76177521705979,36.82294339373975,24.375084317317974,49.64369618245006,26.67728116993555,31623.63720948207,143.52461352420661,90.50727394427965,23.910113626752835,River_Interpolated,1,1,5699.90405621007,5665.6034541785575,5,5,5,5,5,5,0.0,0.0
25.933979139376834,25.343404532255015,64.9083544466391,10.951336553990577,4.206138656290591,62.315395794698425,36.67793130763109,25.276337681317635,48.70941010724989,26.522496405330617,33032.6220755649,146.59014026318567,90.51940401897679,23.98116120712173,River_Interpolated,1,1,9350.37599511378,8094.925107744976,4,4,4,5,4,4,0.0,0.0
29.06600087341988,23.61321544035738,65.0913209568546,11.401700201182585,4.774154940942543,61.66769500158252,36.78175413084004,24.955093337335814,49.838658013198135,26.057164129788852,32094.788032983855,147.49317453293008,90.5656138273468,23.962677283773726,River_Interpolated,1,1,5152.502426006222,4672.559523430386,4,5,5,5,5,5,1.0,1.0
26.4923450689862,25.036376931144854,64.9172548924503,11.022813391852381,4.311054446502103,62.093999882260675,36.69190548643523,25.484652838975784,48.7817057941789,26.317865616910353,32860.22281585833,146.5821164150737,90.54337535706873,23.996179394841985,River_Interpolated,1,1,6464.965680496688,8702.765365100911,5,5,5,5,5,5,0.0,0.0
24.679567720154722,23.30201302853618,62.494985213649905,10.366384484834203,3.979698585004736,54.63377215690187,36.847060608418225,24.988488249448203,47.770262412707936,27.520364415911132,30835.269152107165,132.2590789689599,90.48806799267587,23.878344383498455,River_Interpolated,1,1,6691.470783766451,5286.598622933275,2,2,2,2,7,7,5.0,5.0
44.01081773486689,46.56400477193993,91.54752601125134,12.76525303387118,8.646155940734877,100.10218133892752,36.69497784744783,20.960039934589233,29.140831983258945,49.96205351343181,34276.922251959986,234.56233258814368,90.54756312095226,23.687728923972156,River_Interpolated,1,1,295.0105930301487,886.70739254841,1,1,1,1,7,7,6.0,6.0
17.75427309105617,31.799098794587678,64.2266338031984,7.59875306620171,3.086814077927532,49.95699122591143,36.27032498528958,51.77247098852707,26.48779479358833,22.402458646818438,32913.012935012004,122.56223326165969,90.45629874942148,23.759642938247985,River_Interpolated,1,1,9065.947620078114,1282.3927830426994,7,7,7,7,7,7,0.0,0.0
19.552064286013874,32.94225915403836,72.4090585696801,11.0569021222912,3.3168578643427145,96.83869103732508,35.55322929421362,16.828442646359463,47.56059317898305,35.054537114394606,39926.80107797507,200.98227880598145,90.42496272312057,23.94968077516966,River_Interpolated,1,1,9711.50252278194,5002.452523512842,1,1,1,1,1,1,0.0,0.0
74.5302038831843,26.006578819293228,50.65029039879492,13.432770243941334,2.358412408188961,40.21321246320228,31.043767003294647,35.77974968114288,38.95352912545455,24.73196751899991,27418.848384778208,118.90761303348958,90.1420720525054,23.80614155792031,River_Interpolated,1,1,2303.394234602492,9689.854552571984,5,5,5,5,5,5,0.0,0.0
61.49463265833107,27.591355205712862,70.63323053991108,17.11790492336631,1.609298300591894,42.55577634842613,31.569357605157048,57.64421319572809,22.709535543568837,18.30363967966683,29443.943950535635,126.45370840732133,90.10143654525478,23.688536110112345,River_Interpolated,1,1,1720.5104620431694,16802.39008296141,2,2,2,2,2,2,0.0,0.0
19.434076979694897,26.45701019113852,62.36568889524854,9.634607979775216,3.034594772232076,56.27571988671974,36.645711861364816,26.02385709518044,45.701620801050574,28.014003956373074,32636.74795093416,131.7567558048657,90.45106974919496,23.875292611887254,River_Interpolated,1,1,10127.013688644842,2929.29705731597,7,7,7,7,7,7,0.0,0.0
12.195357988462996,39.687353235217714,77.9745455512465,13.075842057805854,2.7350143620928606,117.38248628772882,33.865468795131136,15.76871125093684,44.48300958868206,39.96500199083135,45239.60260854414,234.03316258880125,90.39573448940979,23.807111666794825,River_Interpolated,1,1,7087.158281003748,5291.768371726034,7,7,7,7,7,7,0.0,0.0
62.01716722146972,27.231616357491674,74.32591453189575,18.37639171784779,1.4840068031171465,47.090782780481284,32.077449207620695,60.00315799037265,22.37620183821173,15.222396005682572,32214.706428198653,135.19276516578856,90.23384591688358,23.683266085370906,River_Interpolated,1,1,4011.4289847883383,5126.9660862931405,5,2,5,5,5,5,0.0,0.0
60.50903408161605,27.260824505697535,55.75937807913591,9.652048619508653,2.7109710435428287,76.51785974926187,32.860701493884974,17.401990527468268,47.917150588380444,34.07038515822276,36309.86987671123,172.2009549904199,90.29280431867848,23.93260413095045,River_Interpolated,1,1,4495.622871193713,3611.9809315665,7,7,7,7,7,7,0.0,0.0
74.20872824048878,28.246613196836623,48.917806943737105,13.5546894396218,2.3738092480211646,37.56671964704471,30.73156679948014,35.40724818621117,38.61012983494813,24.28451824810883,27577.10905523591,114.71055587807298,90.21029549382023,23.819627975555754,River_Interpolated,1,1,2776.829351976819,3688.770967409064,2,5,5,1,1,5,3.0,3.0
67.89624157397338,28.249268482062206,57.92871416498073,16.15229723503176,2.091363064545705,40.95497405577583,31.176755401737772,44.90643773130462,34.113344169280765,19.93477003837819,28367.889383316036,121.97778727384497,90.11905819048398,23.77055087015106,River_Interpolated,1,1,1244.6133937894128,12249.904336361162,5,5,5,5,5,5,0.0,0.0
